state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
or,2011 Regular Session,lower,HB 2328,Requires persons operating electric motor vehicles and plug-in hybrid electric motor vehicles to pay vehicle road usage charge.,2011-06-13 14:46:05.136000,2012-08-28 20:28:51.182000,bill,Public Services|Judiciary|Transportation|Legal Issues|Crime
or,2011 Regular Session,lower,HB 2329,"Alters definitions of Class I, II and III all-terrain vehicles.",2011-06-13 14:46:05.143000,2012-08-28 20:28:51.405000,bill,
or,2011 Regular Session,lower,HB 2330,Authorizes director of Travel Information Council and designated persons to issue citations for violation of health and safety rules at roadside rest areas managed by council.,2011-06-13 14:46:04.367000,2012-08-28 20:28:47.877000,bill,
or,2011 Regular Session,lower,HB 2331,Directs Department of Transportation to conduct study on bicycle licensing.,2011-06-13 14:46:04.364000,2012-08-28 20:28:47.561000,bill,Transportation
or,2011 Regular Session,lower,HB 2332,Authorizes use of tow vehicle to transport property for hire not allowed under current statutory privilege if tow vehicle and holder of towing business certificate meet specified criteria.,2011-06-13 14:46:04.388000,2012-08-28 20:28:48.010000,bill,Transportation
or,2011 Regular Session,lower,HB 2333,Prohibits use of studded tires.,2011-06-13 14:46:04.380000,2012-08-28 20:28:47.979000,bill,Transportation
or,2011 Regular Session,lower,HB 2334,"Requires Department of Transportation to include asphaltic concrete pavement mix composed of up to five percent recycled asphaltic shingles in materials selected for construction, maintenance and operation of state highways.",2011-06-13 14:46:04.399000,2012-08-28 20:28:48.046000,bill,Environmental
or,2011 Regular Session,lower,HB 2335,Clarifies that requirement that federal funds received by Department of Transportation to be used for increasing diversity in highway construction workforce applies to federal funds received each biennium.,2011-06-13 14:46:04.395000,2012-08-28 20:28:48.029000,bill,
or,2011 Regular Session,lower,HB 2336,Exempts agricultural producers selling specified agricultural products directly to retail purchasers from state laws regulating produce dealers and food establishments.,2011-06-13 14:46:04.411000,2012-08-28 20:28:48.290000,bill,Agriculture and Food
or,2011 Regular Session,lower,HB 2337,Requires State Department of Fish and Wildlife to recommend rules to State Fish and Wildlife Commission regarding creation of pilot program that allows persons to use dogs to hunt or pursue cougars.,2011-06-13 14:46:04.404000,2012-08-28 20:28:48.281000,bill,Recreation|Animal Rights and Wildlife Issues
or,2011 Regular Session,lower,HB 2338,Prohibits sale and use of felt-soled waders and felt-soled boots in this state.,2011-06-13 14:46:04.428000,2012-08-28 20:28:48.360000,bill,Business and Consumers|Animal Rights and Wildlife Issues
or,2011 Regular Session,lower,HB 2339,"Requires metropolitan service district, when including land within urban growth boundary, to use at least 50 percent of land designated urban reserve before using land of lower priority than urban reserve land.",2011-06-13 14:46:04.425000,2012-08-28 20:28:48.356000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 2340,Requires State Fish and Wildlife Commission by rule to establish schedule of wildlife propagation license fees for persons engaging in business of propagating animals of family Cervidae.,2011-06-13 14:46:06.460000,2012-08-28 20:28:59.480000,bill,Animal Rights and Wildlife Issues
or,2011 Regular Session,lower,HB 2341,Authorizes conditional approval of temporary promotional activities or events subordinate to agricultural activities on lands zoned for exclusive farm use.,2011-06-13 14:46:06.464000,2012-08-28 20:28:59.517000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 2342,Clarifies language continuously appropriating moneys in Land Conservation and Development Account.,2011-06-13 14:46:06.467000,2012-08-28 20:28:59.520000,bill,
or,2011 Regular Session,lower,HB 2343,Modifies law limiting number of hours that retired member of Public Employees Retirement System may work while still receiving retirement benefits.,2011-06-13 14:46:06.470000,2012-08-28 20:28:59.524000,bill,
or,2011 Regular Session,lower,HB 2344,Modifies authority for conduct of special events in areas zoned for exclusive farm use or mixed farm and forest use.,2011-06-13 14:46:06.476000,2012-08-28 20:28:59.527000,bill,Agriculture and Food|Environmental|Public Services
or,2011 Regular Session,lower,HB 2345,"For purposes of biomass income tax credit, limits Director of State Department of Energy rulemaking authority for minimum overall thermal conversion efficiency rating to 20 percent for facility placed in service prior to January 1, 2008.",2011-06-13 14:46:06.480000,2012-08-28 20:28:59.531000,bill,
or,2011 Regular Session,lower,HB 2346,Prohibits employer or insurer from requiring injured worker to obtain nonemergency medical services from specific provider.,2011-06-13 14:46:06.483000,2012-08-28 20:28:59.596000,bill,Labor and Employment|State Agencies|Family and Children Issues
or,2011 Regular Session,lower,HB 2347,"Excludes officiating services at amateur sporting events from definition of ""employment"" for purposes of unemployment insurance taxation.",2011-06-13 14:46:06.489000,2012-08-28 20:28:59.628000,bill,
or,2011 Regular Session,lower,HB 2348,"Modifies definition of ""supervisory employee"" for purposes of public employee collective bargaining law.",2011-06-13 14:46:06.454000,2012-08-28 20:28:59.473000,bill,Labor and Employment|Public Services|State Agencies
or,2011 Regular Session,lower,HB 2349,Establishes presumption that certain bloodborne diseases are compensable occupational diseases for public safety officers.,2011-06-13 14:46:06.457000,2012-08-28 20:28:59.476000,bill,Legal Issues|Family and Children Issues|Public Services|Agriculture and Food|Labor and Employment|Health|State Agencies
or,2011 Regular Session,lower,HB 2350,"Provides that business primarily engaged in sale of tobacco products and smoking instruments on December 31, 2008, may qualify as ""smoke shop"" for purposes of Oregon Indoor Clean Air Act even if business is not stand-alone business.",2011-06-13 14:46:05.837000,2012-08-28 20:28:55.569000,bill,
or,2011 Regular Session,lower,HB 2351,Increases maximum fee for recording certain county documents.,2011-06-13 14:46:05.834000,2012-08-28 20:28:55.557000,bill,
or,2011 Regular Session,lower,HB 2352,Requires city that reduces available prime industrial land within urban growth boundary to replace land or mitigate impact so that development capacity to satisfy need for prime industrial land is not reduced or compromised.,2011-06-13 14:46:05.830000,2012-08-28 20:28:55.489000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 2353,Clarifies requirements for obtaining services from Oregon Career Readiness Certification Program.,2011-06-13 14:46:05.827000,2012-08-28 20:28:55.483000,bill,Education|Municipal and County Issues
or,2011 Regular Session,lower,HB 2354,"Extends sunset date for property tax exemption for tax-exempt corporation low income housing to tax years beginning before July 1, 2027.",2011-06-13 14:46:05.864000,2012-08-28 20:28:55.735000,bill,
or,2011 Regular Session,lower,HB 2355,Establishes Short-Term Disability Insurance Program.,2011-06-13 14:46:05.848000,2012-08-28 20:28:55.726000,bill,Public Services|Transportation|Insurance|Trade
or,2011 Regular Session,lower,HB 2356,Creates Commercial Driver Development Fund and continuously appropriates moneys in fund to Department of Community Colleges and Workforce Development to finance loans to students and to pay administrative expenses of Trucking Solutions Consortium.,2011-06-13 14:46:05.845000,2012-08-28 20:28:55.589000,bill,Legislative Affairs
or,2011 Regular Session,lower,HB 2357,Authorizes vehicle dealer that prepares certain documents related to purchasing motor vehicle to charge purchaser fee for preparation of documents.,2011-06-13 14:46:05.840000,2012-08-28 20:28:55.582000,bill,Legal Issues
or,2011 Regular Session,lower,HB 2358,"Prohibits contracting agency from awarding contract for public improvement or public works unless iron, steel, wood products and manufactured goods, including equipment, used in public improvement or public works are produced within United States.",2011-06-13 14:46:05.809000,2012-08-28 20:28:55.473000,bill,
or,2011 Regular Session,lower,HB 2359,Exempts landscape contracting business that subcontracts landscape project site feature construction to licensed construction contractor from construction contractor license requirement.,2011-06-13 14:46:05.806000,2012-08-28 20:28:55.470000,bill,Housing and Property
or,2011 Regular Session,lower,HB 2360,Provides that employer who discloses information about current or former employee's job performance to prospective employer of employee is presumed to be acting in good faith and immune from civil liability unless presumption is rebutted by clear and convincing evidence.,2011-06-13 14:46:08.095000,2012-08-28 20:29:06.434000,bill,
or,2011 Regular Session,lower,HB 2361,Eliminates culpable mental state requirement for administrative sanctions against liquor licensees and service permit holders that allow on-premises consumption of alcohol by visibly intoxicated persons.,2011-06-13 14:46:08.101000,2012-08-28 20:29:06.450000,bill,
or,2011 Regular Session,lower,HB 2362,Requires Department of Public Safety Standards and Training to adopt rules establishing minimum requirements for maintenance of certification as corrections officer.,2011-06-13 14:46:08.089000,2012-08-28 20:29:06.427000,bill,
or,2011 Regular Session,lower,HB 2363,Creates violation of selling or dispensing blunt wraps.,2011-06-13 14:46:08.092000,2012-08-28 20:29:06.430000,bill,
or,2011 Regular Session,lower,HB 2364,Requires authorized business firm to submit local procurement plan as condition of enterprise zone exemption from property taxation.,2011-06-13 14:46:08.121000,2012-08-28 20:29:06.503000,bill,
or,2011 Regular Session,lower,HB 2365,"Provides civil immunity to education providers, and officers, employees and agents of education providers, for acts or omissions of education provider in attempting to prevent suicide by students.",2011-06-13 14:46:08.125000,2012-08-28 20:29:06.604000,bill,Education
or,2011 Regular Session,lower,HB 2366,Directs Oregon Health Authority to develop strategic plan for recruiting primary care providers to Oregon.,2011-06-13 14:46:08.109000,2012-08-28 20:29:06.466000,bill,Environmental
or,2011 Regular Session,lower,HB 2367,"Allows county with population of 400,000 or less to offer law library services in lieu of acquiring, maintaining or operating law library.",2011-06-13 14:46:08.117000,2012-08-28 20:29:06.491000,bill,Public Services|Education|Business and Consumers|Arts and Humanities
or,2011 Regular Session,lower,HB 2368,Requires Oregon Health Policy Board to convene work group to address unnecessary medical imaging.,2011-06-13 14:46:08.128000,2012-08-28 20:29:06.614000,bill,
or,2011 Regular Session,lower,HB 2369,Authorizes local government to enter into agreement with Department of Corrections for purpose of housing inmates in custody of local government.,2011-06-13 14:46:08.131000,2012-08-28 20:29:06.632000,bill,
or,2011 Regular Session,lower,HB 2370,Requires political subdivision to give Department of Transportation at least 30 days' notice of intent to sell or transfer real property near rail infrastructure.,2011-06-13 14:46:07.201000,2012-08-28 20:29:03.468000,bill,
or,2011 Regular Session,lower,HB 2371,Requires Oregon Health Authority to adopt rules requiring entity that administers vaccines and receives vaccines from authority to report to immunization registry and certify that employees have completed training session.,2011-06-13 14:46:07.193000,2012-08-28 20:29:03.436000,bill,Health|Legal Issues
or,2011 Regular Session,lower,HB 2372,Creates Oregon Data Advisory Board.,2011-06-13 14:46:07.208000,2012-08-28 20:29:03.576000,bill,State Agencies|Business and Consumers|Legal Issues
or,2011 Regular Session,lower,HB 2373,"Establishes Pharmacy and Therapeutics Committee to perform functions of Drug Use Review Board, which is abolished.",2011-06-13 14:46:07.205000,2012-08-28 20:29:03.497000,bill,State Agencies|Public Services|Health|Resolutions|Legal Issues
or,2011 Regular Session,lower,HB 2374,Directs State Board of Education to adopt policy on health of children.,2011-06-13 14:46:07.180000,2012-08-28 20:29:03.393000,bill,Campaign Finance and Election Issues|Education
or,2011 Regular Session,lower,HB 2375,Removes prohibition against health care representative admitting principal for treatment of mental illness.,2011-06-13 14:46:07.175000,2012-08-28 20:29:03.376000,bill,Health
or,2011 Regular Session,lower,HB 2376,Authorizes Department of Consumer and Business Services to enforce health insurance requirements of federal law.,2011-06-13 14:46:07.187000,2012-08-28 20:29:03.401000,bill,Legal Issues|Family and Children Issues|Sexual Orientation and Gender Issues|Crime|Reproductive Issues|State Agencies|Education
or,2011 Regular Session,lower,HB 2377,"Modifies definition of ""type B hospital"" for purposes of Medicaid reimbursement rates to require hospital to have five-year average operating margin of five percent or less.",2011-06-13 14:46:07.183000,2012-08-28 20:29:03.397000,bill,
or,2011 Regular Session,lower,HB 2378,Requires nontransplant anatomical research recovery organizations to be licensed by State Mortuary and Cemetery Board and to keep certain records.,2011-06-13 14:46:07.215000,2012-08-28 20:29:03.605000,bill,
or,2011 Regular Session,lower,HB 2379,Requires health benefit plan to cover in vitro fertilization.,2011-06-13 14:46:07.211000,2012-08-28 20:29:03.591000,bill,Reproductive Issues|Family and Children Issues
or,2011 Regular Session,lower,HB 2380,Makes certain data discovered during peer review of licensed direct entry midwife inadmissible.,2011-06-13 14:45:58.401000,2012-08-28 20:28:25.692000,bill,Public Services|Health|Legal Issues
or,2011 Regular Session,lower,HB 2381,"Provides that State Personnel Relations Law applies to Oregon Board of Optometry, State Board of Massage Therapists and Physical Therapist Licensing Board.",2011-06-13 14:45:58.408000,2012-08-28 20:28:25.712000,bill,Labor and Employment|Public Services|Other|State Agencies
or,2011 Regular Session,lower,HB 2382,Requires Oregon Health Authority to reimburse patient centered primary care homes for services provided to medical assistance recipients.,2011-06-13 14:45:58.411000,2012-08-28 20:28:25.718000,bill,Environmental
or,2011 Regular Session,lower,HB 2383,Prohibits health care facility from allowing person to practice surgical technology unless person has certain qualifications.,2011-06-13 14:45:58.414000,2012-08-28 20:28:25.731000,bill,
or,2011 Regular Session,lower,HB 2384,Establishes Dental Hygiene Committee in Oregon Board of Dentistry.,2011-06-13 14:45:58.378000,2012-08-28 20:28:25.591000,bill,State Agencies
or,2011 Regular Session,lower,HB 2385,Removes prohibition against imposition of taxes by county on cigarettes and tobacco products.,2011-06-13 14:45:58.380000,2012-08-28 20:28:25.595000,bill,
or,2011 Regular Session,lower,HB 2386,Permits supervising physician or supervising physician organization to apply to Oregon Medical Board for dispensing authority for physician assistant.,2011-06-13 14:45:58.383000,2012-08-28 20:28:25.672000,bill,Environmental
or,2011 Regular Session,lower,HB 2387,Requires Health Resources Commission to develop and implement medical technology assessment program.,2011-06-13 14:45:58.386000,2012-08-28 20:28:25.676000,bill,Public Services|Legislative Affairs
or,2011 Regular Session,lower,HB 2388,Requires health care facilities and insurers offering health plans to post to public website names of and background information and electronic mail addresses for members of boards of directors of facilities and insurers.,2011-06-13 14:45:58.372000,2012-08-28 20:28:25.584000,bill,Senior Issues|Health
or,2011 Regular Session,lower,HB 2389,Establishes Task Force on Health Professional Regulatory Boards to review role of health professional regulatory boards.,2011-06-13 14:45:58.375000,2012-08-28 20:28:25.588000,bill,
or,2011 Regular Session,lower,HB 2390,Establishes task force on health care reform.,2011-06-13 14:46:08.985000,2012-08-28 20:29:11.089000,bill,
or,2011 Regular Session,lower,HB 2391,Requires Oregon Health and Science University to establish primary care transformation research and training center to facilitate use of patient centered primary care home model of health care delivery.,2011-06-13 14:46:08.981000,2012-08-28 20:29:11.085000,bill,Environmental|Family and Children Issues
or,2011 Regular Session,lower,HB 2392,Requires hospitals to expend 10 percent of community benefit funds on public health infrastructure.,2011-06-13 14:46:08.977000,2012-08-28 20:29:11.082000,bill,
or,2011 Regular Session,lower,HB 2393,Adds pharmacy technician to State Board of Pharmacy.,2011-06-13 14:46:08.974000,2012-08-28 20:29:11.078000,bill,
or,2011 Regular Session,lower,HB 2394,"Allows health professional regulatory boards to which moneys in fund or account are continuously appropriated to spend, without limitation, specified percentage of moneys in fund or account for expenses related to conducting contested case proceedings.",2011-06-13 14:46:08.971000,2012-08-28 20:29:11.006000,bill,Legal Issues|Legislative Affairs
or,2011 Regular Session,lower,HB 2395,"Requires individual who uses title ""doctor"" to designate health care profession in which individual's doctoral degree was earned on specified materials.",2011-06-13 14:46:08.967000,2012-08-28 20:29:10.915000,bill,Senior Issues|Recreation|Government Reform|Judiciary|Crime|Environmental|Other|Health|Technology and Communication|Animal Rights and Wildlife Issues
or,2011 Regular Session,lower,HB 2396,"Directs Oregon Department of Administrative Services and Legislative Fiscal Officer to establish pilot program to streamline budgeting process for at least two health professional licensing boards in preparing budget proposals for the biennium beginning July 1, 2013.",2011-06-13 14:46:08.960000,2012-08-28 20:29:10.905000,bill,
or,2011 Regular Session,lower,HB 2397,Creates loan forgiveness program for primary care practitioners in Office of Rural Health.,2011-06-13 14:46:08.957000,2012-08-28 20:29:10.850000,bill,Environmental|Health|Family and Children Issues
or,2011 Regular Session,lower,HB 2398,"Removes option for Oregon Health Authority, in contracting with prepaid managed care health services organizations to provide services in medical assistance program, to contract with separate providers for physical health services and mental health services.",2011-06-13 14:46:08.953000,2012-08-28 20:29:10.842000,bill,Health|Business and Consumers
or,2011 Regular Session,lower,HB 2399,"Provides that statutes regulating medical imaging do not apply to scientific researchers who perform medical imaging for purpose of scientific research, and not for clinical or treatment purposes, at certain institutions.",2011-06-13 14:46:08.949000,2012-08-28 20:29:10.838000,bill,
or,2011 Regular Session,lower,HB 2400,Appropriates money to Oregon Department of Administrative Services for distribution to Office of Rural Health for purposes of Primary Care Services Program.,2011-06-13 14:46:02.740000,2012-08-28 20:28:39.819000,bill,Environmental|Health|Family and Children Issues
or,2011 Regular Session,lower,HB 2401,Encourages Area Health Education Center program to create family medicine residency network.,2011-06-13 14:46:02.736000,2012-08-28 20:28:39.811000,bill,Environmental
or,2011 Regular Session,lower,HB 2402,Appropriates moneys to Department of Veterans' Affairs for purposes of operating Campus Veterans' Service Officers Program.,2011-06-13 14:46:02.729000,2012-08-28 20:28:39.712000,bill,Legislative Affairs
or,2011 Regular Session,lower,HB 2403,Directs certain state agencies to partner with Oregon Military Department to provide reintegration services for veterans.,2011-06-13 14:46:02.726000,2012-08-28 20:28:39.708000,bill,Military
or,2011 Regular Session,lower,HB 2404,Provides credit against income taxes for providing mental health services to veterans.,2011-06-13 14:46:02.754000,2012-08-28 20:28:39.835000,bill,Recreation|Health
or,2011 Regular Session,lower,HB 2405,Appropriates moneys to Department of Veterans' Affairs for purpose of assisting veterans who use wheelchairs with medical transportation.,2011-06-13 14:46:02.750000,2012-08-28 20:28:39.830000,bill,
or,2011 Regular Session,lower,HB 2406,Directs Department of Veterans' Affairs to establish toll-free telephone line to assist victims of military sexual trauma.,2011-06-13 14:46:02.747000,2012-08-28 20:28:39.827000,bill,Military
or,2011 Regular Session,lower,HB 2407,Directs Department of Veterans' Affairs to develop and implement program designed to encourage women who are veterans to take advantage of health care benefits provided by United States Department of Veterans Affairs.,2011-06-13 14:46:02.744000,2012-08-28 20:28:39.823000,bill,Sexual Orientation and Gender Issues
or,2011 Regular Session,lower,HB 2408,Clarifies that veteran or disabled veteran who applies for vacant civil service position or who seeks promotion to civil service position with higher maximum salary rate is entitled to veterans' preference.,2011-06-13 14:46:02.703000,2012-08-28 20:28:39.703000,bill,
or,2011 Regular Session,lower,HB 2409,States that Legislative Assembly finds that United States Department of Veterans Affairs Veterans Health Administration should be encouraged to export its expertise in conditions associated with military service to health care providers outside of administration and that health care providers outside of administration should seek continuing education regarding conditions associated with military service.,2011-06-13 14:46:02.698000,2012-08-28 20:28:39.699000,bill,Military
or,2011 Regular Session,lower,HB 2410,Requires board of education of community college district to develop standards for community college to implement to give credit for education and training obtained by person while serving in Armed Forces of United States.,2011-06-13 14:46:03.499000,2012-08-28 20:28:43.313000,bill,Legislative Affairs|Municipal and County Issues
or,2011 Regular Session,lower,HB 2411,Establishes corporate income and excise tax credit for certain facility costs of business firms that construct facilities and engage in business operations in which average annual gross payroll and increase in number of employees meet specified requirements.,2011-06-13 14:46:03.503000,2012-08-28 20:28:43.324000,bill,Business and Consumers
or,2011 Regular Session,lower,HB 2412,Reduces rate of tax on certain capital gains of personal income taxpayers.,2011-06-13 14:46:03.507000,2012-08-28 20:28:43.344000,bill,"Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 2413,"Revises corporate minimum tax for C corporations by imposing tax based on combination of taxpayer's fixed assets, Oregon sales and payroll for tax year.",2011-06-13 14:46:03.510000,2012-08-28 20:28:43.367000,bill,
or,2011 Regular Session,lower,HB 2414,Creates income and corporate excise tax credit for new and retrofitted energy conservation projects located in Oregon.,2011-06-13 14:46:03.515000,2012-08-28 20:28:43.378000,bill,Housing and Property|Energy
or,2011 Regular Session,lower,HB 2415,Directs Department of State Police to adopt rules identifying states that allow holder of Oregon concealed handgun license to carry concealed handgun and have substantially similar eligibility requirements.,2011-06-13 14:46:05.621000,2012-08-28 20:28:53.822000,bill,Guns
or,2011 Regular Session,lower,HB 2416,Requires health benefit plan to cover drug containing pseudoephedrine for allergy symptoms if plan covers prescription drugs for allergy symptoms.,2011-06-13 14:46:03.531000,2012-08-28 20:28:43.393000,bill,Health|Science and Medical Research
or,2011 Regular Session,lower,HB 2417,Exempts district from paying expenses for district election held on same date as date of primary or general election.,2011-06-13 14:46:03.534000,2012-08-28 20:28:43.408000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2418,Requires Department of State Police to destroy records obtained during criminal records checks within 24 hours of approving certain transfers of firearms.,2011-06-13 14:46:03.487000,2012-08-28 20:28:43.210000,bill,Guns|Crime
or,2011 Regular Session,lower,HB 2419,Exempts certain transferors of firearm from requesting criminal history record check if purchaser or recipient has concealed handgun license.,2011-06-13 14:46:05.374000,2012-08-28 20:28:52.823000,bill,Guns|Crime
or,2011 Regular Session,lower,HB 2420,Prohibits former member of Legislative Assembly from taking position as public official in state government and receiving salary for performance of duties as public official within one year after ceasing to be member.,2011-06-13 14:46:04.340000,2012-08-28 20:28:47.509000,bill,
or,2011 Regular Session,lower,HB 2421,Requires minor political party to submit to Secretary of State list of electors who participated in party nominating process.,2011-06-13 14:46:04.327000,2012-08-28 20:28:47.506000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2422,Prohibits providing postage prepaid for signature sheet for petition or prospective petition for state measure to be initiated.,2011-06-13 14:46:04.347000,2012-08-28 20:28:47.516000,bill,Campaign Finance and Election Issues|Legal Issues|Family and Children Issues
or,2011 Regular Session,lower,HB 2423,"Extends suspension of certain provisions of Ballot Measure 57 (2008) until January 1, 2014.",2011-06-13 14:46:04.344000,2012-08-28 20:28:47.513000,bill,Drugs|Judiciary|Crime
or,2011 Regular Session,lower,HB 2424,Repeals provisions of Ballot Measure 73 (2010).,2011-06-13 14:46:04.317000,2012-08-28 20:28:47.495000,bill,Judiciary|Crime
or,2011 Regular Session,lower,HB 2425,Modifies provisions relating to local budget law.,2011-06-13 14:46:04.314000,2012-08-28 20:28:47.489000,bill,"State Agencies|Education|Budget, Spending, and Taxes|Legislative Affairs"
or,2011 Regular Session,lower,HB 2426,Prioritizes proceedings involving candidate alleged to have violated an election law or rule.,2011-06-13 14:46:04.324000,2012-08-28 20:28:47.502000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2427,Requires Oregon Government Ethics Commission to proceed as expeditiously as possible in complaint and adjudicatory process when candidate for public office is alleged to have violated ethics law or rule.,2011-06-13 14:46:04.321000,2012-08-28 20:28:47.498000,bill,
or,2011 Regular Session,lower,HB 2428,"Modifies, on general or special election ballot, number of political parties that may be listed opposite name of candidate in certain circumstances.",2011-06-13 14:46:04.353000,2012-08-28 20:28:47.524000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2429,Changes date of primary election from third Tuesday in May to second Tuesday in June.,2011-06-13 14:46:04.350000,2012-08-28 20:28:47.521000,bill,"Campaign Finance and Election Issues|Federal, State, and Local Relations|Executive Branch"
or,2011 Regular Session,lower,HB 2430,Modifies time period for candidate to file nominating petition or declaration of candidacy.,2011-06-13 14:46:05.061000,2012-08-28 20:28:50.896000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2431,"Requires estimates, portraits, statements and arguments included in voters' pamphlet regarding statewide candidates or measures to be filed electronically with Secretary of State.",2011-06-13 14:46:05.074000,2012-08-28 20:28:50.918000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2432,Prohibits abbreviation of name of political party printed on official general or special election ballot.,2011-06-13 14:46:05.054000,2012-08-28 20:28:50.881000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2433,Extends deadline for filing nominating petition or declaration of nomination in event of untimely vacancy in partisan elective office.,2011-06-13 14:46:05.058000,2012-08-28 20:28:50.889000,bill,Campaign Finance and Election Issues|Commerce|Legal Issues|Family and Children Issues
or,2011 Regular Session,lower,HB 2434,Modifies provisions relating to redistricting.,2011-06-13 14:46:05.087000,2012-08-28 20:28:51.004000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2435,Modifies provisions relating to redistricting.,2011-06-13 14:46:05.089000,2012-08-28 20:28:51.007000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2436,"Provides that Public Employees Retirement Board may not require employer contributions during 2011-2013 biennium, 2013-2015 biennium or 2015-2017 biennium that would cause contribution rate of participating public employer to increase by more than three percent over average contribution rate during immediately preceding biennium.",2011-06-13 14:46:05.078000,2012-08-28 20:28:50.933000,bill,
or,2011 Regular Session,lower,HB 2437,Revises method of calculating transportation grant from State School Fund distributions.,2011-06-13 14:46:05.081000,2012-08-28 20:28:51,bill,"Education|Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 2438,Directs school district board to adopt policy related to teen dating violence.,2011-06-13 14:46:05.093000,2012-08-28 20:28:51.011000,bill,Resolutions|Education|Other
or,2011 Regular Session,lower,HB 2439,Increases damages for unlawful taking or killing of certain game mammals.,2011-06-13 14:46:05.099000,2012-08-28 20:28:51.016000,bill,Legal Issues|Animal Rights and Wildlife Issues
or,2011 Regular Session,lower,HB 2440,Provides that certain air contamination sources are not subject to certain statutes and rules related to greenhouse gas emissions.,2011-06-13 14:45:59.443000,2012-08-28 20:28:30.380000,bill,Environmental
or,2011 Regular Session,lower,HB 2441,Modifies provisions relating to inclusion of names or titles of persons or organizations in argument or statement in voters' pamphlet.,2011-06-13 14:45:59.409000,2012-08-28 20:28:30.377000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2442,"Prohibits use of word ""independent"" in name of major or minor political party.",2011-06-13 14:45:59.406000,2012-08-28 20:28:30.373000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2443,"Directs State Mortuary and Cemetery Board to study possibility of licensing practitioners to assist with death care performed outside of conventional funeral establishment, and to report results of study to legislature.",2011-06-13 14:45:59.402000,2012-08-28 20:28:30.369000,bill,
or,2011 Regular Session,lower,HB 2444,"Limits cost-of-living adjustments for monthly benefits payable under Public Employees Retirement System to members of system who have at least 10 years of creditable service at time member retires, becomes disabled or dies.",2011-06-13 14:45:59.395000,2012-08-28 20:28:30.363000,bill,
or,2011 Regular Session,lower,HB 2445,Modifies laws governing cost-of-living increases for benefits paid by Public Employees Retirement System.,2011-06-13 14:45:59.392000,2012-08-28 20:28:30.360000,bill,
or,2011 Regular Session,lower,HB 2446,Modifies certain definitions and exceptions applicable to prohibition against employer taking adverse employment action against employee who declines to attend meeting or participate in communication concerning employer's opinion about religious or political matters.,2011-06-13 14:45:59.389000,2012-08-28 20:28:30.353000,bill,Campaign Finance and Election Issues|Legal Issues
or,2011 Regular Session,lower,HB 2447,"Provides that, in computing final average salary for purpose of determining retirement benefit of members of Public Employees Retirement System, salary includes amounts attributable to hours of overtime only to extent that hours do not exceed average number of hours of overtime for same class of employees.",2011-06-13 14:45:59.385000,2012-08-28 20:28:30.349000,bill,Labor and Employment|Public Services|State Agencies
or,2011 Regular Session,lower,HB 2448,Directs Department of Corrections to determine residency status of inmates in custody of department for purposes of legislative and congressional redistricting.,2011-06-13 14:45:59.449000,2012-08-28 20:28:30.387000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2449,Modifies required contents of voter registration card.,2011-06-13 14:45:59.446000,2012-08-28 20:28:30.383000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2450,"Limits cost-of-living adjustments for monthly benefits payable under Public Employees Retirement System to members of system who have at least 10 years of creditable service at time member retires, becomes disabled or dies.",2011-06-13 14:46:00.313000,2012-08-28 20:28:31.978000,bill,
or,2011 Regular Session,lower,HB 2451,Limits expenditure from Oregon Forest Land Protection Fund to lesser of specified sum or one-half of fire suppression and insurance costs.,2011-06-13 14:46:00.316000,2012-08-28 20:28:31.981000,bill,
or,2011 Regular Session,lower,HB 2452,"Exempts candidates who serve as own treasurer and who expect neither contributions nor expenditures to be received or made to exceed $3,000 from certain filing requirements.",2011-06-13 14:46:00.320000,2012-08-28 20:28:31.985000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 2453,"Modifies cost-of-living adjustment for retirement allowances, pensions and other benefits payable under Public Employees Retirement System.",2011-06-13 14:46:00.330000,2012-08-28 20:28:31.991000,bill,
or,2011 Regular Session,lower,HB 2454,Eliminates use of accumulated unused vacation leave and unused sick leave in computation of final average salary for purposes of determining retirement benefit of member of Public Employees Retirement System.,2011-06-13 14:46:00.299000,2012-08-28 20:28:31.956000,bill,
