state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
ca,20092010,lower,AB 16,"An act to amend Sections 667.1, 667.5, and 1192.7 of the Penal Code, relating to human trafficking, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:09.840000,2012-04-06 17:17:07.664000,bill|fiscal committee|local program|urgency,Crime
ca,20092010,lower,AB 160,"An act to amend Sections 128385 and 128390 of the Health and Safety Code, relating to nurses.",2010-07-09 17:26:09.899000,2012-04-06 17:17:07.672000,bill|fiscal committee,Education|Health
ca,20092010,lower,AB 1600,"An act to add Section 22856 to the Government Code, to add Section 1374.74 to the Health and Safety Code, and to add Section 10144.8 to the Insurance Code, relating to health care coverage.",2010-07-09 17:26:09.955000,2012-04-06 17:17:07.689000,bill|fiscal committee|local program,Health|Insurance
ca,20092010,lower,AB 1601,"An act to amend Sections 13352, 23109, 23550, 23550.5, 23552, 23566, and 23568 of, and to add Section 23597 to, the Vehicle Code, relating to vehicles.",2010-07-09 17:26:10.031000,2012-04-06 17:17:07.713000,bill|fiscal committee,
ca,20092010,lower,AB 1602,"An act to amend Sections 15438 and 15439 of, and to add Sections 100501, 100502, 100503, 100504, 100505, 100506, 100507, 100508, 100520, and 100521 to, the Government Code, to add Section 1366.6 to the Health and Safety Code, and to add Section 10112.3 to the Insurance Code, relating to health care coverage, and making an appropriation therefor.",2010-07-09 17:26:10.099000,2012-04-06 17:17:07.743000,bill|appropriation|fiscal committee|local program,
ca,20092010,lower,AB 1603,"An act to add Section 4655.5 to the Labor Code, relating to workersâ€™ compensation.",2010-07-09 17:26:10.186000,2012-04-06 17:17:07.755000,bill,
ca,20092010,lower,AB 1604,"An act to add Part 21 (commencing with Section 42001) to Division 2 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",2010-07-09 17:26:10.235000,2012-04-06 17:17:07.765000,bill|fiscal committee|local program|urgency|tax levy,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1605,"An act to add and repeal Section 17303.5 of the Education Code, relating to school facilities.",2010-07-09 17:26:10.314000,2012-04-06 17:17:07.774000,bill|fiscal committee,Education
ca,20092010,lower,AB 1606,"An act to add Section 14132.07 to the Welfare and Institutions Code, relating to Medi-Cal.",2010-07-09 17:26:10.365000,2012-04-06 17:17:07.784000,bill|fiscal committee,
ca,20092010,lower,AB 1607,"An act to amend Section 487i of the Penal Code, relating to crimes.",2010-07-09 17:26:10.423000,2012-04-06 17:17:07.793000,bill|fiscal committee|local program,Housing and Property
ca,20092010,lower,AB 1608,"An act to amend Section 1872.81 of the Insurance Code, relating to motor vehicle insurance.",2010-07-09 17:26:10.470000,2012-04-06 17:17:07.802000,bill|fiscal committee,Transportation|Insurance
ca,20092010,lower,AB 1609,"An act making appropriations for the support of the government of the State of California and for several public purposes in accordance with the provisions of Section 12 of Article IV of the Constitution of the State of California, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:10.521000,2012-04-06 17:17:07.814000,bill|appropriation|fiscal committee|urgency,
ca,20092010,lower,AB 161,"An act to amend Sections 601 and 1501 of the Corporations Code, relating to corporations.",2010-07-09 17:26:10.611000,2012-04-06 17:17:07.825000,bill,Business and Consumers
ca,20092010,lower,AB 1610,"An act to amend Sections 2558.46, 8223, 8335.4, 8335.5, 8335.7, 8357, 8450, 14041.5, 14041.6, 37252.2, 41203.1, 42238.146, 42606, 44396, 47614.5, 47634.4, 48260.5, 48262, 52055.770, 54026, 56523, and 84043 of, to amend and repeal Section 84321.5 of, to add Sections 14041.7, 41207.4, 42238.24, 54021.1, 54021.2, 84321.6, and 99221.5 to, to add Chapter 3.5 (commencing with Section 66150) to Part 40 of Division 5 of Title 3 of, to repeal Section 92612.5 of, and to repeal Chapter 4 (commencing with Section 400) of Part 1 of Division 1 of Title 1 of, the Education Code, to amend Section 17581.5 of the Government Code, to amend Section 38 of Chapter 12 of the Third Extraordinary Session of the Statutes of 2009, to amend Section 5 of Chapter 3 of the Fourth Extraordinary Session of the Statutes of 2009, and to amend Section 1 of Chapter 221 of the Statutes of 2010, relating to education, making an appropriation therefor, and declaring the
	 urgency thereof, to take effect immediately.",2010-07-09 17:26:10.675000,2012-04-06 17:17:07.850000,bill|appropriation|fiscal committee|urgency,Education
ca,20092010,lower,AB 1611,"An act relating to education finance, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:10.718000,2012-04-06 17:17:07.870000,bill|fiscal committee|urgency,
ca,20092010,lower,AB 1612,"An act to amend Section 1798.24 of the Civil Code, to amend Sections 9205 and 17555 of the Family Code, to amend Sections 1522, 1596.871, and 102426 of the Health and Safety Code, to add Section 17131.9 to, and to add and repeal Article 4 (commencing with Section 6150) of Chapter 2 of Part 1 of Division 2 of, the Revenue and Taxation Code, to amend Sections 10533, 10545, 10545.2, 10553.1, 10553.2, 11320.32, 11322.64, 11460, 12301.6, 12302.2, 12305.86, 12306.1, 12309, 12309.2, and 15525 of, to add Sections 11053.2, 11462.045 and 12305.87 to, and to add and repeal Sections 11462.04, 12301.06, 12306.6, and 18906.55 of, the Welfare and Institutions Code, and to amend Section 43 of Chapter 4 of the Fourth Extraordinary Session of
	 the Statutes of 2009, relating to human services, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:10.764000,2012-04-06 17:17:07.898000,bill|appropriation|fiscal committee|local program|urgency,Public Services
ca,20092010,lower,AB 1613,"An act to amend Section 56.30 of the Civil Code, to amend Section 854.1 of the Government Code, to amend Sections 1324.20, 1324.21, 1324.22, 1324.23, 1324.27, 1324.28, 1324.30, 1567.50, 120917, 130251, 130500, 130507, 130509, and 130543 of, to amend and repeal Section 1324.29 of, and to add Sections 1356.2, 1417.5, 120971, 130250.1, 130251.15, 130252, 130253, and 130254 to, the Health and Safety Code, to amend Sections 12693.21 and 12693.26 of, and to add Section 12693.23 to, the Insurance Code, to amend Sections 12009, 12204, 12207, 12242, 12251, 12253, 12254, 12257, 12258, 12260, 12301, 12302, 12303, 12304, 12305, 12307, 12412, 12413, 12421, 12422, 12423, 12427, 12428, 12429, 12431, 12433,
	 12434, 12491, 12493, 12494, 12601, 12602, 12631, 12632, 12636, 12636.5, 12679, 12681, 12801, 12951, 12977, 12983, 12984, and 13108 of, and to amend, add, and repeal Section 12201 of, the Revenue and Taxation Code, to amend Sections 4474.2, 4474.3, 4474.4, 4474.5, 4474.8, 4684.50, 4684.53, 4684.55, 4684.58, 4684.60, 4684.63, 4684.65, 4684.70, 4684.75, 5370.2, 10022, 14005.11, 14089, 14089.05, 14089.4, 14091.3, 14126.023, 14126.027, 14126.033, 14132, 14154, 14165.4, 14301.1, and 14301.11 of, to amend the heading of Article 3.5 (commencing with Section 4684.50) of Chapter 6 of Division 4.5 of, to add Sections 4101.5, 4646.55, 4701.1, 4791, 5813.6, 14105.08, 14105.28, 14105.281, 14105.456, 14126.022, 14132.925, 14167.351, and 14183.6 to, to repeal Article 3.8 (commencing with Section 14126) of Chapter 7 of Part 3 of Division 9 of, to repeal and amend Section 14005.25 of, and to repeal and add Section 4684.74 of, the Welfare and Institutions Code, and to amend Section 10 of Chapter 13 of the Third Extraordinary
	 Session of the Statutes of 2009, relating to health, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:10.810000,2012-04-06 17:17:07.931000,bill|appropriation|fiscal committee|local program|urgency,Health
ca,20092010,lower,AB 1614,"An act to amend Sections 8879.52, 8879.61, 8879.65, and 14556.7 of the Government Code, to amend Sections 185024 and 185035 of, and to add Section 185032.1 to, the Public Utilities Code, to amend Sections 167 and 2103 of, and to add Article 4.6 (commencing with Section 172) to Chapter 1 of Division 1 of, the Streets and Highways Code, and to amend Sections 2413, 2814.1, and 12811 of, and to add Section 2814.2 to, the Vehicle Code, relating to transportation, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:10.854000,2012-04-06 17:17:07.968000,bill|fiscal committee|urgency,Transportation
ca,20092010,lower,AB 1615,"An act to amend Sections 25173.6, 25187, 25214.3, and 25215.7 of, and to add Sections 44272.3 and 44272.7 to, the Health and Safety Code, to amend Sections 4137, 4142, 14560, 14581, 25421, 25449.4, 25461, 25806, and 48004 of, to amend, repeal, and add Section 71305 of, to add Sections 4124, 5016.2, 14556, and 25464 to, and to add and repeal Section 3402.3 of, the Public Resources Code, to add Sections 13628.5 and 85214 to the Water Code, and to amend Section 1 of Chapter 384 of the Statutes of 2009, relating to resources, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:10.899000,2012-04-06 17:17:07.984000,bill|appropriation|fiscal committee|urgency,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1616,"An act to amend Sections 159.5, 160, 23399, and 23954.5 of, and to add Sections 154.2 and 210 to, the Business and Professions Code, to amend Section 337.5 of, and to add Section 348.5 to, the Code of Civil Procedure, to amend Section 94949 of, and to add and repeal Section 94874.3 of, the Education Code, to amend Sections 927, 927.2, 927.3, 927.5, 927.6, 927.7, 927.9, 7076, 7097.1, 7114.2, 7591, 7592, 11544, 16429.1, 17556, and 17557 of, to add Sections 927.13, 7072.3, 11546.4, 17570, 17570.1, 54963.1, 54963.2, 54963.3, 54963.4, 54963.5, and 54963.6 to, to repeal Sections 926.16, 926.19, 54954.2, 54954.5, 54957.1, and 54957.7 of, and to repeal Chapter 2 (commencing with Section 13996) of Part
	 4.7 of Division 3 of Title 2 of, the Government Code, to amend Section 50199.9 of the Health and Safety Code, to amend Sections 62.9, 1771.3, 1771.5, 1771.7, 1771.75, 1771.8, and 1777.5 of the Labor Code, to add Section 11105.8 to the Penal Code, to amend Section 5164 of the Public Resources Code, to amend Sections 11006 and 19558 of the Revenue and Taxation Code, to amend Sections 1088, 1112.5, 1113.1, 1275, 13021, and 13050 of, and to add Article 9 (commencing with Section 1900) to Chapter 7 of Part 1 of Division 1 of, the Unemployment Insurance Code, to amend Section 1673.2 of the Vehicle Code, and to amend and supplement the Budget Act of 2009 (Chapter 1 of the 2009â€""10 Third Extraordinary Session) by amending Item 0820-001-3086 of Section 2.00 of that act, relating to state government, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:10.943000,2012-04-06 17:17:08.007000,bill|appropriation|fiscal committee|local program|urgency,State Agencies
ca,20092010,lower,AB 1617,"An act to amend, repeal, and add Section 6322.1 of the Business and Professions Code, to add and repeal Section 367.6 of the Code of Civil Procedure, to amend Sections 12419.10, 25257, 25258, 25259, 70372, 76000, and 77206 of, to amend and repeal Section 70602 of, to amend, repeal, and add Sections 70603 and 70617 of, to add Sections 25259.7, 25259.8, 25259.9, 25259.95, 68106, and 72010 to, and to add and repeal Sections 68526, 70371.9, 70602.5, and 76000.3 of, and to add, repeal, and add Section 72011 to the Government Code, to amend Sections 1214 and 1463.02 of, and to amend, repeal, and add Sections 1463.007 and 1465.8 of, the Penal Code, and to amend Sections 40510.5 and 42007 of, and to add Section 42008.7 to, the Vehicle Code, relating to courts, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:10.993000,2012-04-06 17:17:08.022000,bill|fiscal committee|local program|urgency,Judiciary
ca,20092010,lower,AB 1618,"An act to amend Sections 6453, 19138, and 23101 of, to amend and repeal Section 25136 of, to add Sections 6833, 9035, 11534, 17276.05, 17276.20, 17276.21, 17276.22, 24416.05, 24416.20, 24416.21, 24416.22, 30354.7, 32390, 38577, 40168, 41127.8, 43449, 45610, 46466, 50138.8, 55211, and 60495 to, to repeal Sections 17276, 17276.9, 17276.10, 24416, 24416.9, and 24416.10 of, and to repeal and add Sections 6452.1, 6487.3, and 18510 of, the Revenue and Taxation Code, relating to taxation, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.028000,2012-04-06 17:17:08.046000,bill|appropriation|fiscal committee|local program|urgency,
ca,20092010,lower,AB 1619,"An act relating to elections, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.083000,2012-04-06 17:17:08.105000,bill|fiscal committee|urgency,Campaign Finance and Election Issues
ca,20092010,lower,AB 162,"An act to amend Sections 398.2, 398.4, and 398.5 of the Public Utilities Code, relating to electrical suppliers.",2010-07-09 17:26:11.121000,2012-04-06 17:17:08.124000,bill|fiscal committee,
ca,20092010,lower,AB 1620,"An act to amend Sections 13332.11, 13332.19, 15802, 15809, 15814.11, 15817, 15817.1, 15849.2, and 70374 of, to add Section 15770.2 to, to repeal Sections 15807 and 15815 of, and to repeal and add Sections 15849.6 and 16352 of, the Government Code, relating to public works projects, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.187000,2012-04-06 17:17:08.142000,bill|appropriation|fiscal committee|urgency,
ca,20092010,lower,AB 1621,"An act to repeal and add Section 15849.6 of, and to repeal and add Chapter 7 (commencing with Section 15849.20) of Part 10b of Division 3 of Title 2 of, the Government Code, and to repeal Section 35 of Chapter 12 of the Fourth Extraordinary Session of the Statutes of 2009, relating to state finance, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.242000,2012-04-06 17:17:08.161000,bill|appropriation|fiscal committee|urgency,
ca,20092010,lower,AB 1622,An act relating to the Budget Act of 2010.,2010-07-09 17:26:11.276000,2012-04-06 17:17:08.175000,bill,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1623,An act relating to the Budget Act of 2010.,2010-07-09 17:26:11.331000,2012-04-06 17:17:08.190000,bill,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1624,"An act to amend Section 22954 of the Education Code, and to add and repeal Sections 16327 and 16327.5 of the Government Code, relating to state finance, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.365000,2012-04-06 17:17:08.211000,bill|fiscal committee|urgency,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1625,"An act to add Sections 19829.96, 19829.97, 19829.98, 20677.71, 20677.91, and 20682 to the Government Code, relating to public employment, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.420000,2012-04-06 17:17:08.229000,bill|appropriation|fiscal committee|urgency,
ca,20092010,lower,AB 1626,An act relating to the Budget Act of 2010.,2010-07-09 17:26:11.454000,2012-04-06 17:17:08.245000,bill,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1627,"An act to add Section 20229 to the Government Code, relating to public employee benefits, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.509000,2012-04-06 17:17:08.256000,bill|fiscal committee|urgency,
ca,20092010,lower,AB 1628,"An act to amend Sections 15820.906 and 15820.916 of the Government Code, to amend Sections 5068.5 and 7050 of, and to add Sections 2064, 5023.2, 5024.2, and 5072 to, the Penal Code, and to amend Sections 607, 731.1, 1973, and 1975 of, to amend, repeal, and add Sections 1719, 1766, and 1767.35 of, to add Sections 607.1 and 14053.7 to, to add Chapter 1.6 (commencing with Section 1980) to Division 2.5 of, and to add and repeal Sections 1719.5, 1766.01, and 1767.36 of, the Welfare and Institutions Code, relating to corrections, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.558000,2012-04-06 17:17:08.275000,bill|appropriation|fiscal committee|local program|urgency,
ca,20092010,lower,AB 1629,"An act to amend Section 15432 of the Government Code, and to amend Sections 129275, 129280, 129285, and 129295 of the Health and Safety Code, relating to developmental services, declaring the urgency thereof, to take effect immediately, and making an appropriation therefor.",2010-07-09 17:26:11.602000,2012-04-06 17:17:08.294000,bill|appropriation|fiscal committee|urgency,
ca,20092010,lower,AB 163,"An act to add Section 1367.27 to the Health and Safety Code, and to add Section 10123.197 to the Insurance Code, relating to health care coverage.",2010-07-09 17:26:11.646000,2012-04-06 17:17:08.314000,bill|fiscal committee|local program,Health
ca,20092010,lower,AB 1630,"An act making appropriations for the support of the government of the State of California and for several public purposes in accordance with the provisions of Section 12 of Article IV of the Constitution of the State of California, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.712000,2012-04-06 17:17:08.325000,bill|appropriation|fiscal committee|urgency,
ca,20092010,lower,AB 1631,"An act to amend Sections 21251.13, 21353, 21354.1, 21363, 21363.1, 21363.3, 21363.4, 21363.8, 21369, and 21369.1 of, and to add Section 20037.15 to, the Government Code, relating to state employees, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.747000,2012-04-06 17:17:08.346000,bill|fiscal committee|urgency,
ca,20092010,lower,AB 1632,"An act to add Section 44559.11 to the Health and Safety Code, relating to economic development, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.805000,2012-04-06 17:17:08.365000,bill|appropriation|fiscal committee|urgency,Commerce
ca,20092010,lower,AB 1633,"An act making appropriations for the support of the government of the State of California and for several public purposes in accordance with the provisions of Section 12 of Article IV of the Constitution of the State of California, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:11.857000,2012-04-06 17:17:08.386000,bill|appropriation|fiscal committee|urgency,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1634,An act relating to the Budget Act of 2010.,2010-07-09 17:26:11.891000,2012-04-06 17:17:08.398000,bill,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1635,An act relating to the Budget Act of 2010.,2010-07-09 17:26:11.946000,2012-04-06 17:17:08.414000,bill,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1636,"An act making appropriations for the support of the government of the State of California and for several public purposes in accordance with the provisions of Section 12 of Article IV of the Constitution of the State of California, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:12.014000,2012-04-06 17:17:08.430000,bill|appropriation|fiscal committee|urgency,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1637,An act relating to the Budget Act of 2010.,2010-07-09 17:26:12.048000,2012-04-06 17:17:08.445000,bill,"Budget, Spending, and Taxes"
ca,20092010,lower,AB 1638,"An act to add Section 42246 to the Education Code, and to add Section 6537 to the Government Code, relating to local governments.",2010-07-09 17:26:12.089000,2012-04-06 17:17:08.454000,bill|fiscal committee,
ca,20092010,lower,AB 1639,"An act to amend Section 2923.5 of, and to add Article 1.7 (commencing with Section 2946) to Chapter 2 of Title 14 of Part 4 of Division 3 of, the Civil Code, relating to mortgages.",2010-07-09 17:26:12.145000,2012-04-06 17:17:08.468000,bill|fiscal committee|local program,
ca,20092010,lower,AB 164,"An act to add Section 35031.5 to the Education Code, relating to school districts.",2010-07-09 17:26:12.212000,2012-04-06 17:17:08.479000,bill,Education
ca,20092010,lower,AB 1640,"An act to add Section 104152 to the Health and Safety Code, and to amend Section 30461.6 of the Revenue and Taxation Code, relating to cancer screening.",2010-07-09 17:26:12.255000,2012-04-06 17:17:08.500000,bill|fiscal committee,Health
ca,20092010,lower,AB 1641,"An act to amend Section 33030 of, and to add Section 33331.4 to, the Health and Safety Code, relating to redevelopment.",2010-07-09 17:26:12.334000,2012-04-06 17:17:08.521000,bill,
ca,20092010,lower,AB 1642,"An act to amend Sections 11020, 11320.2, 11450, 11450.12, 11450.13, and 11451.5 of, and to repeal and add Sections 11004.1, 11265.1, 11265.2, 11265.3, and 18910 of, the Welfare and Institutions Code, relating to public social services.",2010-07-09 17:26:12.379000,2012-04-06 17:17:08.535000,bill|fiscal committee|local program,
ca,20092010,lower,AB 1643,"An act to amend Section 25608 of the Business and Professions Code, relating to alcoholic beverages, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:12.463000,2012-04-06 17:17:08.551000,bill|urgency,Legal Issues
ca,20092010,lower,AB 1644,"An act to amend Section 942 of, and to add Sections 951, 952, 953, and 954 to, the Military and Veterans Code, relating to veterans.",2010-07-09 17:26:12.539000,2012-04-06 17:17:08.572000,bill,
ca,20092010,lower,AB 1645,"An act to add Section 12021.1 to the Government Code, relating to state fiscal affairs.",2010-07-09 17:26:12.611000,2012-04-06 17:17:08.587000,bill|fiscal committee,
ca,20092010,lower,AB 1646,"An act to amend Sections 35179.1 and 49032 of the Education Code, relating to training for high school coaches.",2010-07-09 17:26:12.672000,2012-04-06 17:17:08.600000,bill|fiscal committee|local program,Education
ca,20092010,lower,AB 1647,"An act to add Chapter 2.7 (commencing with Section 18898) to Division 8 of the Business and Professions Code, relating to athletics.",2010-07-09 17:26:12.721000,2012-04-06 17:17:08.623000,bill,
ca,20092010,lower,AB 1648,"An act to amend Sections 1808.1, 12804.9, and 15278 of, to add Section 12804.11 to, and to repeal Sections 12954, 15250.6, and 15250.7 of, the Vehicle Code, relating to vehicles.",2010-07-09 17:26:12.793000,2012-04-06 17:17:08.647000,bill|fiscal committee,
ca,20092010,lower,AB 1649,"An act to amend Sections 23015, 23358, 23358.2, and 23390.5 of the Business and Professions Code, relating to alcoholic beverages.",2010-07-09 17:26:12.868000,2012-04-06 17:17:08.674000,bill|fiscal committee,Agriculture and Food|Legal Issues
ca,20092010,lower,AB 165,"An act to amend Section 18000 of the Business and Professions Code, and to amend Section 14013 of, and to add Sections 14001 and 14013.2 to, the Unemployment Insurance Code, relating to microenterprises.",2010-07-09 17:26:12.922000,2012-04-06 17:17:08.684000,bill|fiscal committee,Commerce
ca,20092010,lower,AB 1650,"An act to add Chapter 2.7 (commencing with Section 2200) to Part 1 of Division 2 of the Public Contract Code, relating to public contracts.",2010-07-09 17:26:12.997000,2012-04-06 17:17:08.703000,bill|fiscal committee,Labor and Employment|Energy
ca,20092010,lower,AB 1651,"An act to add Section 20969.2 to the Government Code, relating to public retirement.",2010-07-09 17:26:13.073000,2012-04-06 17:17:08.723000,bill|fiscal committee,
ca,20092010,lower,AB 1652,"An act to add Article 4 (commencing with Section 115815) to Chapter 4 of Part 10 of Division 104 of the Health and Safety Code, relating to public safety.",2010-07-09 17:26:13.135000,2012-04-06 17:17:08.742000,bill,
ca,20092010,lower,AB 1653,"An act to amend Sections 14166.20, 14166.221, 14166.24, 14166.75, 14167.1, 14167.2, 14167.3, 14167.4, 14167.5, 14167.6, 14167.10, 14167.11, 14167.12, 14167.14, 14167.15, 14167.31, 14167.32, 14167.35, and 14167.36 of, to add Sections 14158.1, 14167.18, 14167.352, 14167.353, 14167.354, and 14167.355 to, to repeal Article 5.21 (commencing with Section 14167.1) and Article 5.22 (commencing with Section 14167.31) of Chapter 7 of Part 3 of Division 9 of, and to repeal and add Section 14167.9 of, the Welfare and Institutions Code, relating to Medi-Cal, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:13.213000,2012-04-06 17:17:08.777000,bill|fiscal committee|urgency,
ca,20092010,lower,AB 1654,"An act to amend Section 38004 of the Education Code, and to amend Section 165 of the Vehicle Code, relating to school districts.",2010-07-09 17:26:13.313000,2012-04-06 17:17:08.789000,bill|fiscal committee,Public Services|Education|Transportation
ca,20092010,lower,AB 1655,"An act to add and repeal Sections 369.6 and 739.6 of the Welfare and Institutions Code, relating to dependent children.",2010-07-09 17:26:13.373000,2012-04-06 17:17:08.798000,bill|fiscal committee,Health|Family and Children Issues
ca,20092010,lower,AB 1656,"An act to add Title 1.1B (commencing with Section 1739.80) to Part 4 of Division 3 of the Civil Code, relating to fur products.",2010-07-09 17:26:13.428000,2012-04-06 17:17:08.811000,bill,Animal Rights and Wildlife Issues
ca,20092010,lower,AB 1657,"An act to add Section 7073.2 to the Government Code, relating to economic development.",2010-07-09 17:26:13.497000,2012-04-06 17:17:08.821000,bill|fiscal committee,Commerce
ca,20092010,lower,AB 1658,"An act to amend Section 31639.7 of the Government Code, relating to public retirement.",2010-07-09 17:26:13.558000,2012-04-06 17:17:08.831000,bill,
ca,20092010,lower,AB 1659,"An act to add Article 7.5 (commencing with Section 9147.7) to Chapter 1.5 of Part 1 of Division 2 of Title 2 of the Government Code, relating to state government.",2010-07-09 17:26:13.610000,2012-04-06 17:17:08.852000,bill|fiscal committee,State Agencies
ca,20092010,lower,AB 166,"An act to amend, repeal, and add Sections 525 and 526 of, and to add and repeal Section 526.1 of, the Harbors and Navigation Code, relating to vessels.",2010-07-09 17:26:13.694000,2012-04-06 17:17:08.871000,bill|fiscal committee,Transportation
ca,20092010,lower,AB 1660,"An act to amend Section 21662.4 of the Public Utilities Code, relating to airports.",2010-07-09 17:26:13.767000,2012-04-06 17:17:08.886000,bill,Transportation|Health
ca,20092010,lower,AB 1661,"An act to amend Section 602.5 of the Penal Code, relating to trespass.",2010-07-09 17:26:13.807000,2012-04-06 17:17:08.899000,bill|fiscal committee|local program,
ca,20092010,lower,AB 1662,"An act to add Sections 195.167, 195.168, 195.169, 218.4, 17207.6, and 24347.9 to the Revenue and Taxation Code, relating to disaster relief, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:13.867000,2012-04-06 17:17:08.926000,bill|appropriation|fiscal committee|local program|urgency,Public Services|Health
ca,20092010,lower,AB 1663,"An act to repeal Section 12318 of, and to repeal Article 3.5 (commencing with Section 12060) of Chapter 1 of Title 2 of Part 4 of, the Penal Code, relating to ammunition.",2010-07-09 17:26:13.962000,2012-04-06 17:17:08.944000,bill,Guns
ca,20092010,lower,AB 1664,"An act to add Section 51.5 to the Metropolitan Water District Act (Chapter 209 of the Statutes of 1969), relating to water.",2010-07-09 17:26:14.041000,2012-04-06 17:17:08.954000,bill,
ca,20092010,lower,AB 1665,"An act to amend Section 3543.2 of the Government Code, relating to school employees.",2010-07-09 17:26:14.122000,2012-04-06 17:17:08.965000,bill|fiscal committee|local program,Education
ca,20092010,lower,AB 1666,"An act to amend Section 53087.6 of the Government Code, relating to local government.",2010-07-09 17:26:14.166000,2012-04-06 17:17:08.983000,bill,
ca,20092010,lower,AB 1667,"An act to add Section 31485.16 to the Government Code, relating to public employment, and declaring the urgency thereof, to take effect immediately.",2010-07-09 17:26:14.239000,2012-04-06 17:17:08.999000,bill|urgency,
ca,20092010,lower,AB 1668,"An act to amend Sections 31479.1, 34873, 34875, 34900, 34901, 34902, 36508, 36511, 36512, 36515, 36516.1, 36516.5, 36804, 36811, 50271, 57377, 57379, and 65063.7 of the Government Code, and to amend Sections 40225 and 40326 of the Health and Safety Code, relating to local government.",2010-07-09 17:26:14.294000,2012-04-06 17:17:09.017000,bill,Municipal and County Issues
ca,20092010,lower,AB 1669,"An act to add, repeal, and add Article 4 (commencing with Section 789) of Chapter 2.5 of Division 1 of the Public Resources Code, relating to forestry and fire protection.",2010-07-09 17:26:14.404000,2012-04-06 17:17:09.033000,bill|fiscal committee,Environmental|Legal Issues|Labor and Employment
ca,20092010,lower,AB 167,"An act to amend Section 51225.3 of the Education Code, relating to high school graduation.",2010-07-09 17:26:14.489000,2012-04-06 17:17:09.055000,bill|fiscal committee|local program,Education|Family and Children Issues
ca,20092010,lower,AB 1670,"An act to amend Sections 382 and 430 of the Streets and Highways Code, relating to highways.",2010-07-09 17:26:14.544000,2012-04-06 17:17:09.080000,bill|fiscal committee,Transportation
ca,20092010,lower,AB 1671,"An act to amend Section 25060 of the Government Code, relating to county government.",2010-07-09 17:26:14.618000,2012-04-06 17:17:09.111000,bill|fiscal committee,Municipal and County Issues
ca,20092010,lower,AB 1672,"An act to amend Section 39511 of, to add Section 39510.5 to, and to amend, repeal, and add Section 39510 of, the Health and Safety Code, relating to the State Air Resources Board.",2010-07-09 17:26:14.658000,2012-04-06 17:17:09.125000,bill|fiscal committee,Campaign Finance and Election Issues|State Agencies
ca,20092010,lower,AB 1673,"An act to add Section 52526 to the Education Code, relating to adult education.",2010-07-09 17:26:14.739000,2012-04-06 17:17:09.135000,bill|fiscal committee,Education
ca,20092010,lower,AB 1674,"An act to amend Sections 25270.2, 25270.6, and 25283.5 of, and to add Section 25281.6 to, the Health and Safety Code, relating to hazardous substances.",2010-07-09 17:26:14.791000,2012-04-06 17:17:09.152000,bill|fiscal committee|local program,
